seq,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
734,2/17/17,3/3/17,141,FB,Call,0.09,0.17078,133.529999,0.038329911,0.166784361,0.003995639
735,2/17/17,3/3/17,129,TLT,Call,0.02,0.17087,120.32,0.038329911,0.162168708,0.008701292
736,2/17/17,9/15/17,865,GOOGL,Call,37.8,0.17091,846.549988,0.574948665,0.175521126,-0.004611126
737,2/17/17,3/10/17,142,FB,Call,0.18,0.17095,133.529999,0.057494867,0.173705162,-0.002755162
738,2/17/17,2/24/17,807.5,AMZN,Put,0.28,0.17097,845.070007,0.019164956,0.180791642,-0.009821642
739,2/17/17,4/21/17,190,AMGN,Call,0.69,0.1713,173.289993,0.1724846,0.177176975,-0.005876975
740,2/17/17,1/19/18,80,CBOE,Call,6.1,0.1714,80.940002,0.919917864,0.176689984,-0.005289984
741,2/17/17,9/15/17,121,TLT,Put,6.07,0.17146,120.32,0.574948665,0.162040468,0.009419532
742,2/17/17,9/15/17,860,GOOG,Call,32.03,0.17171,828.070007,0.574948665,0.177610785,-0.005900785
743,2/17/17,2/24/17,217.5,AVGO,Call,0.15,0.17176,210.410004,0.019164956,0.16217,0.00959
744,2/17/17,3/3/17,130,AAPL,Call,5.95,0.17202,135.720001,0.038329911,0.170813415,0.001206585
745,2/17/17,3/17/17,52.5,FAST,Call,0.3,0.17214,50.709999,0.076659822,0.16299834,0.00914166
746,2/17/17,3/10/17,110.5,TLT,Put,0.03,0.17226,120.32,0.057494867,0.169379563,0.002880437
747,2/17/17,5/19/17,52.5,FAST,Call,1.09,0.17235,50.709999,0.249144422,0.177694308,-0.005344308
748,2/17/17,5/19/17,40,INTC,Call,0.21,0.17243,36.48,0.249144422,0.163978062,0.008451938
749,2/17/17,3/24/17,695,ISRG,Put,4.4,0.17244,724.659973,0.095824778,0.169024436,0.003415564
750,2/17/17,3/17/17,120,EXPE,Call,2.14,0.17258,119.410004,0.076659822,0.181733178,-0.009153178
751,2/17/17,2/24/17,141,AAPL,Call,0.06,0.17269,135.720001,0.019164956,0.163595006,0.009094994
752,2/17/17,2/24/17,212.5,AVGO,Call,1.05,0.17273,210.410004,0.019164956,0.163476862,0.009253138
753,2/17/17,6/16/17,855,GOOGL,Put,36.03,0.17284,846.549988,0.325804244,0.167330852,0.005509148
754,2/17/17,2/24/17,122,EXPE,Call,0.29,0.17307,119.410004,0.019164956,0.17197278,0.00109722
755,2/17/17,2/24/17,167.5,AMGN,Put,0.17,0.17311,173.289993,0.019164956,0.180781853,-0.007671853
756,2/17/17,3/17/17,125,ASML,Call,3.6,0.17315,126.879997,0.076659822,0.181177414,-0.008027414
757,2/17/17,3/17/17,135,FB,Call,1.85,0.17321,133.529999,0.076659822,0.168300555,0.004909445
758,2/17/17,9/15/17,111,TLT,Put,2.36,0.17326,120.32,0.574948665,0.171514515,0.001745485
759,2/17/17,2/24/17,124,CELG,Call,0.3,0.17329,121.160004,0.019164956,0.181716622,-0.008426622
760,2/17/17,8/18/17,77.5,CMCSA,Call,2.8,0.17339,75.32,0.498288843,0.172710552,0.000679448
761,2/17/17,3/10/17,131,FB,Put,1.15,0.1735,133.529999,0.057494867,0.173886299,-0.000386299
762,2/17/17,3/3/17,112,TLT,Put,0.02,0.17376,120.32,0.038329911,0.168594804,0.005165196
763,2/17/17,4/21/17,885,AMZN,Call,10.5,0.17381,845.070007,0.1724846,0.177566898,-0.003756898
764,2/17/17,3/10/17,805,AMZN,Put,2.32,0.17386,845.070007,0.057494867,0.180703121,-0.006843121
765,2/17/17,2/24/17,882.5,AMZN,Call,0.22,0.17392,845.070007,0.019164956,0.164753482,0.009166518
766,2/17/17,2/24/17,885,AMZN,Call,0.27,0.17393,845.070007,0.019164956,0.17980082,-0.00587082
767,2/17/17,3/17/17,690,ISRG,Put,2.61,0.17411,724.659973,0.076659822,0.171968149,0.002141851
768,2/17/17,9/15/17,870,GOOGL,Call,37.91,0.17417,846.549988,0.574948665,0.183977234,-0.009807234
769,2/17/17,8/18/17,38,INTC,Call,1.18,0.17435,36.48,0.498288843,0.172347478,0.002002522
770,2/17/17,7/21/17,38,SKYY,Put,1.8,0.17438,37.77,0.421629021,0.175947805,-0.001567805
771,2/17/17,9/15/17,35,ARTNA,Call,0.72,0.17442,32.389999,0.574948665,0.165839802,0.008580198
772,2/17/17,3/3/17,33.5,EBAY,Call,0.6,0.17442,33.759998,0.038329911,0.17302706,0.00139294
773,2/17/17,3/10/17,34,EBAY,Call,0.47,0.17447,33.759998,0.057494867,0.17833214,-0.00386214
774,2/17/17,4/21/17,870,AMZN,Call,15.04,0.17448,845.070007,0.1724846,0.178295578,-0.003815578
775,2/17/17,6/16/17,121,TLT,Put,4.85,0.17448,120.32,0.325804244,0.167782438,0.006697562
776,2/17/17,3/3/17,812.5,AMZN,Put,1.74,0.1745,845.070007,0.038329911,0.17460853,-0.00010853
777,2/17/17,3/3/17,131,FB,Put,0.74,0.1745,133.529999,0.038329911,0.16699081,0.00750919
778,2/17/17,5/19/17,110,JBHT,Call,0.74,0.1745,101.040001,0.249144422,0.168157656,0.006342344
779,2/17/17,2/24/17,46,ATVI,Call,0.18,0.17453,45.330002,0.019164956,0.172103791,0.002426209
780,2/17/17,3/3/17,34.5,EBAY,Call,0.2,0.17458,33.759998,0.038329911,0.180181711,-0.005601711
781,2/17/17,3/3/17,124,EXPE,Call,0.33,0.17465,119.410004,0.038329911,0.182722122,-0.008072122
782,2/17/17,4/21/17,775,GOOG,Put,5.3,0.17468,828.070007,0.1724846,0.171524058,0.003155942
783,2/17/17,3/17/17,85,EEFT,Call,0.55,0.17473,81.919998,0.076659822,0.178348587,-0.003618587
784,2/17/17,3/10/17,110,TLT,Put,0.02,0.17478,120.32,0.057494867,0.167345824,0.007434176
785,2/17/17,3/17/17,35,EBAY,Call,0.23,0.1748,33.759998,0.076659822,0.177236476,-0.002436476
786,2/17/17,3/17/17,31,CSCO,Put,0.03,0.17506,33.740002,0.076659822,0.181245392,-0.006185392
787,2/17/17,2/24/17,815,AMZN,Put,0.47,0.17518,845.070007,0.019164956,0.166477415,0.008702585
788,2/17/17,3/17/17,41,IBKR,Call,0.1,0.17518,38.689999,0.076659822,0.169960529,0.005219471
789,2/17/17,3/24/17,800,AMZN,Call,49.1,0.1753,845.070007,0.095824778,0.176331531,-0.001031531
790,2/17/17,4/21/17,32,CSCO,Put,0.29,0.17536,33.740002,0.1724846,0.168095923,0.007264077
791,2/17/17,2/24/17,45,ATVI,Put,0.29,0.1754,45.330002,0.019164956,0.17518954,0.00021046
792,2/17/17,6/16/17,800,GOOG,Put,20,0.1754,828.070007,0.325804244,0.176116323,-0.000716323
793,2/17/17,2/24/17,287.5,IBB,Put,0.7,0.17571,294.350006,0.019164956,0.183376321,-0.007666321
794,2/17/17,4/21/17,795,GOOGL,Put,6.09,0.17577,846.549988,0.1724846,0.173291004,0.002478996
795,2/17/17,6/16/17,835,GOOG,Put,37.1,0.17579,828.070007,0.325804244,0.181069815,-0.005279815
796,2/17/17,3/10/17,802.5,AMZN,Put,2.05,0.17579,845.070007,0.057494867,0.181919442,-0.006129442
797,2/17/17,3/17/17,910,AMZN,Call,1.17,0.1759,845.070007,0.076659822,0.174358702,0.001541298
798,2/17/17,4/21/17,860,AMZN,Put,32.14,0.17597,845.070007,0.1724846,0.172798106,0.003171894
799,2/17/17,4/21/17,830,AMZN,Call,34.1,0.17598,845.070007,0.1724846,0.183394796,-0.007414796
800,2/17/17,3/24/17,124,CME,Call,1.97,0.176,122.620003,0.095824778,0.16926313,0.00673687
801,2/17/17,3/24/17,130,CELG,Call,0.36,0.17626,121.160004,0.095824778,0.181452023,-0.005192023
802,2/17/17,3/24/17,31.5,CSCO,Put,0.08,0.17632,33.740002,0.095824778,0.172508749,0.003811251
803,2/17/17,7/21/17,740,ISRG,Call,28,0.17639,724.659973,0.421629021,0.181916962,-0.005526962
804,2/17/17,3/10/17,45.5,ATVI,Call,0.73,0.17641,45.330002,0.057494867,0.185577838,-0.009167838
805,2/17/17,2/24/17,35.5,AMAT,Call,0.45,0.17647,35.669998,0.019164956,0.181466984,-0.004996984
806,2/17/17,3/17/17,175,COST,Call,3.75,0.17652,175.860001,0.076659822,0.168570431,0.007949569
807,2/17/17,3/17/17,785,GOOGL,Put,1.07,0.17659,846.549988,0.076659822,0.177813737,-0.001223737
808,2/17/17,3/24/17,130,FB,Put,1.55,0.17671,133.529999,0.095824778,0.185145107,-0.008435107
809,2/17/17,3/3/17,112.5,TLT,Put,0.03,0.1768,120.32,0.038329911,0.169359011,0.007440989
810,2/17/17,9/15/17,875,GOOGL,Call,33.4,0.1769,846.549988,0.574948665,0.173942217,0.002957783
811,2/17/17,6/16/17,145,AAPL,Call,2.36,0.17693,135.720001,0.325804244,0.181557907,-0.004627907
812,2/17/17,3/10/17,128,FB,Put,0.52,0.17732,133.529999,0.057494867,0.184873004,-0.007553004
813,2/17/17,4/21/17,855,AMZN,Call,21.36,0.1774,845.070007,0.1724846,0.182568703,-0.005168703
814,2/17/17,2/24/17,35,AMAT,Call,0.79,0.17748,35.669998,0.019164956,0.182798378,-0.005318378
815,2/17/17,6/16/17,880,GOOGL,Call,19.4,0.17752,846.549988,0.325804244,0.167914117,0.009605883
816,2/17/17,3/24/17,852.5,AMZN,Call,15.07,0.17752,845.070007,0.095824778,0.175293813,0.002226187
817,2/17/17,6/16/17,82.5,CMCSA,Call,0.81,0.17752,75.32,0.325804244,0.176124146,0.001395854
818,2/17/17,8/18/17,40,INTC,Call,0.64,0.17752,36.48,0.498288843,0.174506255,0.003013745
819,2/17/17,1/19/18,40,INTC,Call,1.38,0.17752,36.48,0.919917864,0.187399096,-0.009879096
820,2/17/17,2/24/17,797.5,GOOG,Put,0.51,0.17761,828.070007,0.019164956,0.175267237,0.002342763
821,2/17/17,3/10/17,815,GOOGL,Put,3.3,0.17764,846.549988,0.057494867,0.172634559,0.005005441
822,2/17/17,3/3/17,32,CSCO,Put,0.03,0.17767,33.740002,0.038329911,0.175856871,0.001813129
823,2/17/17,1/19/18,170,COST,Put,9.1,0.17768,175.860001,0.919917864,0.184024362,-0.006344362
824,2/17/17,1/19/18,130,INTU,Call,4.2,0.17808,119.860001,0.919917864,0.169960778,0.008119222
825,2/17/17,2/24/17,46.5,ATVI,Call,0.09,0.17819,45.330002,0.019164956,0.178707095,-0.000517095
826,2/17/17,3/10/17,307.5,IBB,Call,1.05,0.1782,294.350006,0.057494867,0.178883569,-0.000683569
827,2/17/17,3/10/17,305,IBB,Call,1.65,0.17831,294.350006,0.057494867,0.186809499,-0.008499499
828,2/17/17,6/16/17,170,COST,Call,10.35,0.17844,175.860001,0.325804244,0.174148364,0.004291636
829,2/17/17,3/17/17,97.5,HAS,Call,2.48,0.17848,98.5,0.076659822,0.177129318,0.001350682
830,2/17/17,3/24/17,890,AMZN,Call,4.06,0.17874,845.070007,0.095824778,0.171152974,0.007587026
831,2/17/17,3/17/17,97.5,CHKP,Put,0.65,0.1789,101.209999,0.076659822,0.181056549,-0.002156549
832,2/17/17,3/3/17,72,CMCSA,Put,0.11,0.17891,75.32,0.038329911,0.175110973,0.003799027
833,2/17/17,3/17/17,26,FITB,Call,1.64,0.17891,27.540001,0.076659822,0.186036629,-0.007126629
834,2/17/17,3/3/17,129.5,TLT,Call,0.02,0.17891,120.32,0.038329911,0.169878273,0.009031727
835,2/17/17,3/17/17,765,GOOG,Put,0.94,0.17896,828.070007,0.076659822,0.180510488,-0.001550488
836,2/17/17,3/10/17,145,AAPL,Call,0.14,0.17896,135.720001,0.057494867,0.173196979,0.005763021
837,2/17/17,3/24/17,132,FB,Call,3.77,0.17896,133.529999,0.095824778,0.17719156,0.00176844
838,2/17/17,3/3/17,810,AMZN,Put,1.62,0.17912,845.070007,0.038329911,0.180380064,-0.001260064
839,2/17/17,2/24/17,142,AAPL,Call,0.04,0.17922,135.720001,0.019164956,0.174338214,0.004881786
840,2/17/17,2/24/17,129,FB,Put,0.1,0.17934,133.529999,0.019164956,0.171308984,0.008031016
841,2/17/17,6/16/17,805,GOOG,Put,22.44,0.17936,828.070007,0.325804244,0.178877779,0.000482221
842,2/17/17,3/3/17,127,FB,Put,0.19,0.17937,133.529999,0.038329911,0.188323619,-0.008953619
843,2/17/17,3/17/17,790,GOOGL,Put,1.35,0.1794,846.549988,0.076659822,0.175165779,0.004234221
844,2/17/17,2/24/17,887.5,AMZN,Call,0.25,0.1794,845.070007,0.019164956,0.186348637,-0.006948637
845,2/17/17,3/24/17,45.5,ATVI,Call,0.94,0.17945,45.330002,0.095824778,0.180573697,-0.001123697
846,2/17/17,3/24/17,137,FB,Put,4.92,0.17953,133.529999,0.095824778,0.174043312,0.005486688
847,2/17/17,2/24/17,125,CELG,Call,0.18,0.17959,121.160004,0.019164956,0.18756077,-0.00797077
848,2/17/17,4/21/17,910,AMZN,Call,5.53,0.17973,845.070007,0.1724846,0.178298798,0.001431202
849,2/17/17,3/10/17,297.5,IBB,Call,3.61,0.17996,294.350006,0.057494867,0.176433997,0.003526003
850,2/17/17,4/21/17,180,AMGN,Call,2.74,0.18003,173.289993,0.1724846,0.184511243,-0.004481243
851,2/17/17,3/10/17,146,AAPL,Call,0.09,0.18003,135.720001,0.057494867,0.171715807,0.008314193
852,2/17/17,3/24/17,36,EBAY,Call,0.13,0.18005,33.759998,0.095824778,0.183553209,-0.003503209
853,2/17/17,3/3/17,143,AAPL,Call,0.13,0.18024,135.720001,0.038329911,0.173893552,0.006346448
854,2/17/17,4/21/17,180,AMGN,Put,9.4,0.18028,173.289993,0.1724846,0.188547218,-0.008267218
855,2/17/17,7/21/17,39.7000007,GBCI,Call,0.65,0.18031,36.630001,0.421629021,0.177726762,0.002583238
856,2/17/17,3/10/17,102,HAS,Call,0.56,0.18038,98.5,0.057494867,0.186016485,-0.005636485
857,2/17/17,3/3/17,35.5,AMAT,Call,0.62,0.1804,35.669998,0.038329911,0.189599701,-0.009199701
858,2/17/17,3/3/17,295,IBB,Put,4.6,0.18043,294.350006,0.038329911,0.186716863,-0.006286863
859,2/17/17,3/24/17,760,GOOG,Put,1.2,0.18071,828.070007,0.095824778,0.181363688,-0.000653688
860,2/17/17,6/16/17,820,GOOGL,Put,22.6,0.18078,846.549988,0.325804244,0.183534408,-0.002754408
861,2/17/17,3/24/17,790,AMZN,Put,2.95,0.18078,845.070007,0.095824778,0.189812244,-0.009032244
862,2/17/17,3/24/17,820,AMZN,Put,8.03,0.18078,845.070007,0.095824778,0.174793529,0.005986471
863,2/17/17,4/21/17,31,CSCO,Put,0.16,0.18087,33.740002,0.1724846,0.182961194,-0.002091194
864,2/17/17,6/16/17,65,CDW,Call,0.8,0.18092,59.990002,0.325804244,0.178211094,0.002708906
865,2/17/17,3/17/17,145,FB,Call,0.12,0.18111,133.529999,0.076659822,0.173506247,0.007603753
866,2/17/17,3/24/17,146,FB,Call,0.23,0.18112,133.529999,0.095824778,0.18905074,-0.00793074
867,2/17/17,3/24/17,34.5,EBAY,Call,0.42,0.18118,33.759998,0.095824778,0.172086706,0.009093294
868,2/17/17,6/16/17,39,HOLX,Call,2.3,0.18121,40,0.325804244,0.19104797,-0.00983797
869,2/17/17,3/17/17,820,AMZN,Put,6.3,0.18131,845.070007,0.076659822,0.172590642,0.008719358
870,2/17/17,7/21/17,140,SOXX,Call,3.1,0.18137,132.270004,0.421629021,0.173626828,0.007743172
871,2/17/17,3/17/17,410,EQIX,Call,0.25,0.18142,374.279999,0.076659822,0.178274348,0.003145652
872,2/17/17,3/10/17,58.5,CTSH,Call,0.75,0.1815,57.959999,0.057494867,0.177711334,0.003788666
873,2/17/17,3/3/17,800,AMZN,Put,0.93,0.18166,845.070007,0.038329911,0.189491693,-0.007831693
874,2/17/17,2/24/17,810,AMZN,Put,0.3,0.18181,845.070007,0.019164956,0.172781752,0.009028248
875,2/17/17,3/3/17,712.5,ISRG,Put,5.4,0.18183,724.659973,0.038329911,0.185578364,-0.003748364
876,2/17/17,3/24/17,99,HAS,Call,2,0.182,98.5,0.095824778,0.182021813,-2.18E-05
877,2/17/17,3/3/17,87,EA,Call,1.36,0.18214,87.300003,0.038329911,0.175582627,0.006557373
878,2/17/17,3/17/17,805,AMZN,Put,3.59,0.18266,845.070007,0.076659822,0.180893356,0.001766644
879,2/17/17,3/17/17,165,AMGN,Call,9.11,0.18275,173.289993,0.076659822,0.183747472,-0.000997472
880,2/17/17,3/3/17,144,AAPL,Call,0.09,0.1829,135.720001,0.038329911,0.177835655,0.005064345
881,2/17/17,3/3/17,129,AAPL,Put,0.2,0.18299,135.720001,0.038329911,0.191823116,-0.008833116
882,2/17/17,4/21/17,830,GOOG,Put,24.6,0.18305,828.070007,0.1724846,0.174749634,0.008300366
883,2/17/17,4/21/17,895,AMZN,Call,8.69,0.18311,845.070007,0.1724846,0.182418892,0.000691108
884,2/17/17,4/21/17,110,EXPE,Call,10.09,0.18335,119.410004,0.1724846,0.180853747,0.002496253
885,2/17/17,5/19/17,115,CTAS,Put,2.6,0.18336,118.610001,0.249144422,0.181333109,0.002026891
886,2/17/17,3/10/17,292.5,IBB,Call,6.14,0.18337,294.350006,0.057494867,0.182268431,0.001101569
887,2/17/17,2/24/17,46,ATVI,Put,0.88,0.18341,45.330002,0.019164956,0.188294714,-0.004884714
888,2/17/17,3/10/17,790,GOOGL,Put,1.1,0.18343,846.549988,0.057494867,0.192670159,-0.009240159
889,2/17/17,4/21/17,825,AMZN,Call,37.85,0.18346,845.070007,0.1724846,0.189194059,-0.005734059
890,2/17/17,4/21/17,850,AMZN,Call,23.35,0.18359,845.070007,0.1724846,0.180954537,0.002635463
891,2/17/17,3/17/17,180,MSG,Put,6.45,0.1838,175.300003,0.076659822,0.187619195,-0.003819195
892,2/17/17,3/10/17,144,AAPL,Call,0.25,0.18386,135.720001,0.057494867,0.1821465,0.0017135
893,2/17/17,3/24/17,42.5,BBBY,Call,0.41,0.1839,41.139999,0.095824778,0.180236027,0.003663973
894,2/17/17,3/10/17,812.5,AMZN,Put,3.21,0.18394,845.070007,0.057494867,0.174776357,0.009163643
895,2/17/17,4/21/17,920,AMZN,Call,4.3,0.18394,845.070007,0.1724846,0.179984818,0.003955182
896,2/17/17,3/3/17,182.5,COST,Call,0.5,0.18394,175.860001,0.038329911,0.182308918,0.001631082
897,2/17/17,9/15/17,77.5,CBOE,Call,6.4,0.18413,80.940002,0.574948665,0.180874808,0.003255192
898,2/17/17,7/21/17,55,SATS,Call,2.7,0.1843,55.119999,0.421629021,0.18120872,0.00309128
899,2/17/17,8/18/17,65,INDB,Call,2.73,0.18434,63.799999,0.498288843,0.178034235,0.006305765
900,2/17/17,3/3/17,145,AAPL,Call,0.07,0.18436,135.720001,0.038329911,0.185568453,-0.001208453
901,2/17/17,5/19/17,185,MSG,Call,3.1,0.1844,175.300003,0.249144422,0.190170418,-0.005770418
902,2/17/17,9/15/17,865,GOOGL,Put,56.33,0.18455,846.549988,0.574948665,0.185553235,-0.001003235
903,2/17/17,2/24/17,101,HAS,Call,0.19,0.18459,98.5,0.019164956,0.175048658,0.009541342
904,2/17/17,3/10/17,805,GOOGL,Put,2.05,0.18462,846.549988,0.057494867,0.178407833,0.006212167
905,2/17/17,2/24/17,36,AMAT,Call,0.22,0.1847,35.669998,0.019164956,0.181891665,0.002808335
906,2/17/17,3/17/17,915,AMZN,Call,1.01,0.18474,845.070007,0.076659822,0.17859463,0.00614537
907,2/17/17,2/24/17,128,FB,Put,0.07,0.18484,133.529999,0.019164956,0.185957437,-0.001117437
908,2/17/17,2/24/17,99,HAS,Call,0.8,0.18487,98.5,0.019164956,0.188261367,-0.003391367
909,2/17/17,1/19/18,180,COST,Put,13.6,0.18488,175.860001,0.919917864,0.174955786,0.009924214
910,2/17/17,2/24/17,70,GILD,Call,0.68,0.18489,69.849998,0.019164956,0.194084469,-0.009194469
911,2/17/17,4/21/17,785,GOOG,Put,8.4,0.18497,828.070007,0.1724846,0.181641574,0.003328426
912,2/17/17,5/19/17,175,MSG,Put,6.4,0.18516,175.300003,0.249144422,0.191022606,-0.005862606
913,2/17/17,3/24/17,920,AMZN,Call,1.41,0.18527,845.070007,0.095824778,0.180657608,0.004612392
914,2/17/17,1/18/19,52.5,GRMN,Call,4.9,0.18531,50.810001,1.916495551,0.19340253,-0.00809253
915,2/17/17,2/24/17,802.5,AMZN,Put,0.21,0.18565,845.070007,0.019164956,0.191519781,-0.005869781
916,2/17/17,3/3/17,302.5,IBB,Call,1.27,0.18568,294.350006,0.038329911,0.176340999,0.009339001
917,2/17/17,6/16/17,50,SCZ,Put,1,0.18577,52.91,0.325804244,0.186040517,-0.000270517
918,2/17/17,6/16/17,805,GOOGL,Put,17.18,0.18582,846.549988,0.325804244,0.183487009,0.002332991
919,2/17/17,3/24/17,805,AMZN,Put,5.05,0.18586,845.070007,0.095824778,0.183856608,0.002003392
920,2/17/17,3/17/17,190,AMGN,Call,0.13,0.18586,173.289993,0.076659822,0.183473046,0.002386954
921,2/17/17,2/24/17,71.5,CMCSA,Put,0.02,0.18588,75.32,0.019164956,0.194739571,-0.008859571
922,2/17/17,3/24/17,812.5,AMZN,Put,7.65,0.18589,845.070007,0.095824778,0.194980038,-0.009090038
923,2/17/17,3/10/17,47,ATVI,Call,0.25,0.1859,45.330002,0.057494867,0.187461166,-0.001561166
924,2/17/17,3/3/17,47,ATVI,Call,0.15,0.18599,45.330002,0.038329911,0.189061455,-0.003071455
925,2/17/17,2/24/17,765,ISRG,Call,0.1,0.1861,724.659973,0.019164956,0.180341996,0.005758004
926,2/17/17,2/24/17,36,AMAT,Put,0.56,0.18615,35.669998,0.019164956,0.189129112,-0.002979112
927,2/17/17,3/24/17,33,EBAY,Call,1.2,0.18632,33.759998,0.095824778,0.18178381,0.00453619
928,2/17/17,3/17/17,680,ISRG,Put,1.85,0.18644,724.659973,0.076659822,0.185821798,0.000618202
929,2/17/17,3/10/17,787.5,GOOGL,Put,1,0.18648,846.549988,0.057494867,0.195379311,-0.008899311
930,2/17/17,3/17/17,70,CINF,Put,0.5,0.18648,72.669998,0.076659822,0.186867526,-0.000387526
931,2/17/17,3/3/17,292.5,IBB,Call,5.3,0.18649,294.350006,0.038329911,0.186764167,-0.000274167
932,2/17/17,2/24/17,37.5,ETFC,Call,0.26,0.18653,37.169998,0.019164956,0.195128202,-0.008598202
933,2/17/17,4/21/17,825,AMZN,Put,16.45,0.18655,845.070007,0.1724846,0.184479212,0.002070788
934,2/17/17,3/10/17,120,CELG,Call,2.9,0.18657,121.160004,0.057494867,0.195333413,-0.008763413
935,2/17/17,4/21/17,170,AMGN,Call,7.46,0.18702,173.289993,0.1724846,0.196140938,-0.009120938
936,2/17/17,4/21/17,34,INTC,Put,0.27,0.1871,36.48,0.1724846,0.188122224,-0.001022224
937,2/17/17,3/3/17,910,GOOGL,Call,0.25,0.18711,846.549988,0.038329911,0.182049866,0.005060134
938,2/17/17,3/3/17,167.5,AMGN,Put,0.55,0.18711,173.289993,0.038329911,0.182439263,0.004670737
939,2/17/17,5/19/17,60,EXPD,Call,0.9,0.18711,56.5,0.249144422,0.190060596,-0.002950596
940,2/17/17,2/24/17,117,CME,Put,0.05,0.18719,122.620003,0.019164956,0.192611722,-0.005421722
941,2/17/17,4/21/17,760,ISRG,Call,9.94,0.18719,724.659973,0.1724846,0.189513518,-0.002323518
942,2/17/17,2/24/17,61.5,AKAM,Put,0.32,0.18724,62.34,0.019164956,0.192515653,-0.005275653
943,2/17/17,5/19/17,170,MSG,Put,4.2,0.18729,175.300003,0.249144422,0.191962588,-0.004672588
944,2/17/17,5/19/17,34,CSCO,Put,1.39,0.18735,33.740002,0.249144422,0.189709355,-0.002359355
945,2/17/17,4/21/17,130,ASML,Call,2.8,0.18764,126.879997,0.1724846,0.19426079,-0.00662079
946,2/17/17,6/16/17,72.5,CMCSA,Put,1.76,0.18773,75.32,0.325804244,0.178679823,0.009050177
947,2/17/17,3/3/17,98,HAS,Call,1.75,0.18778,98.5,0.038329911,0.192388795,-0.004608795
948,2/17/17,3/17/17,135,ASML,Call,0.37,0.18784,126.879997,0.076659822,0.184543783,0.003296217
949,2/17/17,3/24/17,310,IBB,Call,1.81,0.18792,294.350006,0.095824778,0.187446782,0.000473218
950,2/17/17,3/10/17,145,FB,Call,0.09,0.18798,133.529999,0.057494867,0.190040833,-0.002060833
951,2/17/17,3/17/17,175,AMGN,Call,2.85,0.18829,173.289993,0.076659822,0.187844632,0.000445368
952,2/17/17,3/10/17,775,GOOG,Put,1,0.18839,828.070007,0.057494867,0.183293226,0.005096774
953,2/17/17,3/24/17,129,FB,Put,1.24,0.1886,133.529999,0.095824778,0.184658326,0.003941674
954,2/17/17,9/15/17,845,GOOGL,Put,43.89,0.18865,846.549988,0.574948665,0.179606984,0.009043016
955,2/17/17,3/17/17,47,ATVI,Call,0.39,0.18872,45.330002,0.076659822,0.197736973,-0.009016973
956,2/17/17,4/21/17,70,CMCSA,Put,0.54,0.18875,75.32,0.1724846,0.190677533,-0.001927533
957,2/17/17,1/18/19,55,GRMN,Call,3.9,0.18906,50.810001,1.916495551,0.191213733,-0.002153733
958,2/17/17,3/17/17,30,CDNS,Put,0.5,0.18907,30.200001,0.076659822,0.180465193,0.008604807
959,2/17/17,3/10/17,33.5,EBAY,Put,0.48,0.1893,33.759998,0.057494867,0.188194421,0.001105579
960,2/17/17,3/17/17,755,GOOG,Put,0.81,0.18939,828.070007,0.076659822,0.19810946,-0.00871946
961,2/17/17,3/17/17,36,EBAY,Call,0.1,0.1894,33.759998,0.076659822,0.190028827,-0.000628827
962,2/17/17,3/3/17,130,AAPL,Put,0.26,0.18941,135.720001,0.038329911,0.182395142,0.007014858
963,2/17/17,9/15/17,320,IBB,Call,8.3,0.1896,294.350006,0.574948665,0.194629118,-0.005029118
964,2/17/17,3/17/17,925,AMZN,Call,0.7,0.18967,845.070007,0.076659822,0.184045593,0.005624407
965,2/17/17,3/10/17,797.5,AMZN,Put,1.67,0.18968,845.070007,0.057494867,0.186686398,0.002993602
966,2/17/17,3/17/17,795,AMZN,Put,2.48,0.18968,845.070007,0.076659822,0.187807775,0.001872225
967,2/17/17,9/15/17,815,GOOG,Put,37.8,0.1897,828.070007,0.574948665,0.181831694,0.007868306
968,2/17/17,2/24/17,35,EBAY,Call,0.03,0.18974,33.759998,0.019164956,0.182209625,0.007530375
969,2/17/17,3/17/17,44,ATVI,Call,1.78,0.18981,45.330002,0.076659822,0.194660838,-0.004850838
