,cDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
17686,2016-11-15,2017-06-15,140.0,AAPL,Call,0.52,0.22461712890625,107.110001,0.5804243668720055,0.2220896911603641,0.002527437745885902
17687,2016-11-15,2017-06-15,145.0,AAPL,Call,0.39,0.227546787109375,107.110001,0.5804243668720055,0.23043348141072878,-0.0028866943013537705
17688,2016-11-15,2017-06-15,150.0,AAPL,Call,0.27,0.2319412744140625,107.110001,0.5804243668720055,0.23448424755770342,-0.0025429731436409087
17689,2016-11-15,2017-06-15,155.0,AAPL,Call,0.17,0.2370681762695312,107.110001,0.5804243668720055,0.23473335902963394,0.0023348172398972578
17690,2016-11-15,2017-06-15,160.0,AAPL,Call,0.11,0.2417068017578125,107.110001,0.5804243668720055,0.23617335296876357,0.005533448789048934
17696,2016-11-15,2017-07-20,70.0,AAPL,Call,43.0,0.6606479248046876,107.110001,0.676249144421629,0.6617996136628799,-0.001151688858192279
17697,2016-11-15,2017-07-20,75.0,AAPL,Call,39.05,0.6268347863769532,107.110001,0.676249144421629,0.6356146065081711,-0.00877982013121792
17702,2016-11-15,2017-07-20,100.0,AAPL,Call,12.65,0.2518995709228515,107.110001,0.676249144421629,0.2483906572888382,0.0035089136340132887
17704,2016-11-15,2017-07-20,110.0,AAPL,Call,7.12,0.2370071417236328,107.110001,0.676249144421629,0.2343573446705714,0.002649797053061398
17705,2016-11-15,2017-07-20,115.0,AAPL,Call,5.0,0.2317581707763672,107.110001,0.676249144421629,0.22618883529503458,0.005569335481332621
17706,2016-11-15,2017-07-20,120.0,AAPL,Call,3.55,0.2271805798339843,107.110001,0.676249144421629,0.22507074936584198,0.0021098304681423097
17707,2016-11-15,2017-07-20,125.0,AAPL,Call,2.4,0.2241898870849609,107.110001,0.676249144421629,0.22169258336362058,0.002497303721340327
17708,2016-11-15,2017-07-20,130.0,AAPL,Call,1.6,0.2226640234375,107.110001,0.676249144421629,0.21986991800076888,0.0027941054367311147
17709,2016-11-15,2017-07-20,135.0,AAPL,Call,1.01,0.221687470703125,107.110001,0.676249144421629,0.21646429398970307,0.005223176713421929
17710,2016-11-15,2017-07-20,140.0,AAPL,Call,0.66,0.2214433325195312,107.110001,0.676249144421629,0.21665485088306108,0.00478848163647011
17711,2016-11-15,2017-07-20,145.0,AAPL,Call,0.58,0.229499892578125,107.110001,0.676249144421629,0.23113773648219743,-0.001637843904072428
17712,2016-11-15,2017-07-20,150.0,AAPL,Call,0.32,0.2231522998046875,107.110001,0.676249144421629,0.22356583220244014,-0.0004135323977526306
17713,2016-11-15,2017-07-20,155.0,AAPL,Call,0.37,0.2546461254882813,107.110001,0.676249144421629,0.24713461323699543,0.007511512251285879
17714,2016-11-15,2017-07-20,160.0,AAPL,Call,0.15,0.2309647216796875,107.110001,0.676249144421629,0.2283464573702086,0.0026182643094789237
17715,2016-11-15,2017-07-20,165.0,AAPL,Call,0.13,0.241218525390625,107.110001,0.676249144421629,0.23801712282875181,0.003201402561873179
17716,2016-11-15,2017-07-20,170.0,AAPL,Call,0.08,0.2436599072265625,107.110001,0.676249144421629,0.23629538023669833,0.007364526989864173
17717,2016-11-15,2017-07-20,180.0,AAPL,Call,0.04,0.247077841796875,107.110001,0.676249144421629,0.24115071508276836,0.00592712671410664
17718,2016-11-15,2017-07-20,185.0,AAPL,Call,0.1,0.2841868457031249,107.110001,0.676249144421629,0.2803287804272268,0.0038580652758981038
17729,2016-11-15,2017-11-16,95.0,AAPL,Call,17.55,0.2589795782470704,107.110001,1.002053388090349,0.2500007623893917,0.008978815857678735
17730,2016-11-15,2017-11-16,97.5,AAPL,Call,15.85,0.255714230041504,107.110001,1.002053388090349,0.24619223018817232,0.009521999853331686
17731,2016-11-15,2017-11-16,100.0,AAPL,Call,14.3,0.2528761236572266,107.110001,1.002053388090349,0.24406946082308517,0.008806662834141443
17732,2016-11-15,2017-11-16,105.0,AAPL,Call,11.5,0.2479323254394531,107.110001,1.002053388090349,0.24031826418649965,0.007614061252953441
17733,2016-11-15,2017-11-16,110.0,AAPL,Call,9.1,0.2427138717651367,107.110001,1.002053388090349,0.2370839367358722,0.00562993502926451
17734,2016-11-15,2017-11-16,115.0,AAPL,Call,7.15,0.2372207626342773,107.110001,1.002053388090349,0.2357576920621805,0.0014630705720967974
17735,2016-11-15,2017-11-16,120.0,AAPL,Call,5.5,0.2342605871582031,107.110001,1.002053388090349,0.2334229359257743,0.000837651232428821
17736,2016-11-15,2017-11-16,125.0,AAPL,Call,4.1,0.2323685162353515,107.110001,1.002053388090349,0.2294630239339322,0.0029054923014193157
17737,2016-11-15,2017-11-16,130.0,AAPL,Call,3.0,0.2300492034912109,107.110001,1.002053388090349,0.22592987639654988,0.004119327094661035
17738,2016-11-15,2017-11-16,135.0,AAPL,Call,2.1,0.226997476196289,107.110001,1.002053388090349,0.22079672220570595,0.0062007539905830356
17739,2016-11-15,2017-11-16,140.0,AAPL,Call,1.62,0.2260819580078125,107.110001,1.002053388090349,0.2239806706347745,0.0021012873730379966
17740,2016-11-15,2017-11-16,145.0,AAPL,Call,1.11,0.2259598889160156,107.110001,1.002053388090349,0.22006339022482374,0.005896498691191854
17741,2016-11-15,2017-11-16,150.0,AAPL,Call,0.78,0.2259598889160156,107.110001,1.002053388090349,0.21872040488233419,0.007239484033681409
17742,2016-11-15,2017-11-16,155.0,AAPL,Call,0.57,0.226570234375,107.110001,1.002053388090349,0.2196884835575484,0.006881750817451626
17743,2016-11-15,2017-11-16,160.0,AAPL,Call,0.52,0.2280350634765625,107.110001,1.002053388090349,0.23005892893707008,-0.00202386546050759
17744,2016-11-15,2017-11-16,165.0,AAPL,Call,0.31,0.229499892578125,107.110001,1.002053388090349,0.22244541665713863,0.007054475920986375
17745,2016-11-15,2017-11-16,170.0,AAPL,Call,0.31,0.237312314453125,107.110001,1.002053388090349,0.2348013326263763,0.0025109818267486927
17760,2016-11-15,2018-01-18,95.0,AAPL,Call,18.1,0.2533033654785156,107.110001,1.1745379876796715,0.2439133382722512,0.009390027206264417
17762,2016-11-15,2018-01-18,100.0,AAPL,Call,15.0,0.248756291809082,107.110001,1.1745379876796715,0.240799471430365,0.007956820378716978
17763,2016-11-15,2018-01-18,105.0,AAPL,Call,12.21,0.2456130126953125,107.110001,1.1745379876796715,0.23672133647778631,0.008891676217526179
17764,2016-11-15,2018-01-18,110.0,AAPL,Call,9.8,0.241493180847168,107.110001,1.1745379876796715,0.23325979163928517,0.00823338920788283
17765,2016-11-15,2018-01-18,115.0,AAPL,Call,7.7,0.237739556274414,107.110001,1.1745379876796715,0.2290227302728463,0.008716826001567701
17766,2016-11-15,2018-01-18,120.0,AAPL,Call,6.15,0.2335892071533203,107.110001,1.1745379876796715,0.2297473762155287,0.003841830937791585
17767,2016-11-15,2018-01-18,125.0,AAPL,Call,4.55,0.2307205834960938,107.110001,1.1745379876796715,0.22244567247980834,0.008274911016285469
17768,2016-11-15,2018-01-18,130.0,AAPL,Call,3.7,0.2289200643920898,107.110001,1.1745379876796715,0.2271787163772397,0.0017413480148501248
17769,2016-11-15,2018-01-18,135.0,AAPL,Call,2.72,0.2265091998291016,107.110001,1.1745379876796715,0.22285962091700734,0.003649578912094248
17770,2016-11-15,2018-01-18,140.0,AAPL,Call,2.05,0.2254716125488281,107.110001,1.1745379876796715,0.2219355939450916,0.003536018603736507
17771,2016-11-15,2018-01-18,145.0,AAPL,Call,1.53,0.2241288525390625,107.110001,1.1745379876796715,0.2210158349043932,0.003113017634669313
17772,2016-11-15,2018-01-18,150.0,AAPL,Call,1.13,0.225044370727539,107.110001,1.1745379876796715,0.22004370977811144,0.0050006609494275545
17773,2016-11-15,2018-01-18,155.0,AAPL,Call,0.92,0.2258378198242187,107.110001,1.1745379876796715,0.224389514842188,0.0014483049820306904
17774,2016-11-15,2018-01-18,160.0,AAPL,Call,0.66,0.227546787109375,107.110001,1.1745379876796715,0.22237489720282705,0.005171889906547961
17775,2016-11-15,2018-01-18,165.0,AAPL,Call,0.52,0.2290116162109375,107.110001,1.1745379876796715,0.22479248575109617,0.004219130459841319
17776,2016-11-15,2018-01-18,170.0,AAPL,Call,0.4,0.2305985144042969,107.110001,1.1745379876796715,0.22605035592278094,0.004548158481515963
17777,2016-11-15,2018-01-18,175.0,AAPL,Call,0.33,0.2378005908203125,107.110001,1.1745379876796715,0.22982739152212256,0.007973199298189931
17778,2016-11-15,2018-01-18,180.0,AAPL,Call,0.25,0.23438265625,107.110001,1.1745379876796715,0.23023809546430224,0.0041445607856977484
17780,2016-11-15,2019-01-17,47.5,AAPL,Call,65.0,0.5634809277343751,107.110001,2.1711156741957565,0.5703757375158611,-0.006894809781486044
17792,2016-11-15,2019-01-17,105.0,AAPL,Call,17.05,0.2588269918823243,107.110001,2.1711156741957565,0.24934197375842,0.009485018123904287
17796,2016-11-15,2019-01-17,125.0,AAPL,Call,9.15,0.2484511190795898,107.110001,2.1711156741957565,0.2387973209988568,0.009653798080732995
17797,2016-11-15,2019-01-17,130.0,AAPL,Call,7.65,0.244697494506836,107.110001,2.1711156741957565,0.23528028505097703,0.009417209455858971
17799,2016-11-15,2019-01-17,140.0,AAPL,Call,5.51,0.241218525390625,107.110001,2.1711156741957565,0.2340591816027891,0.007159343787835892
17800,2016-11-15,2019-01-17,145.0,AAPL,Call,4.55,0.2376174871826172,107.110001,2.1711156741957565,0.23132472029829027,0.0062927668843269224
17801,2016-11-15,2019-01-17,150.0,AAPL,Call,3.8,0.2396011099243164,107.110001,2.1711156741957565,0.23016274171823264,0.009438368206083764
17802,2016-11-15,2019-01-17,155.0,AAPL,Call,3.25,0.2396011099243164,107.110001,2.1711156741957565,0.23109855414077268,0.008502555783543725
17803,2016-11-15,2019-01-17,160.0,AAPL,Call,2.6,0.2361526580810547,107.110001,2.1711156741957565,0.22733951693226212,0.008813141148792586
17829,2016-11-15,2016-11-17,110.0,AAPL,Put,2.93,0.2226640234375,107.110001,0.0054757015742642025,0.22584150086913818,-0.0031774774316381815
17861,2016-11-15,2016-11-24,106.0,AAPL,Put,0.92,0.2045977978515625,107.110001,0.024640657084188913,0.21147740124433861,-0.006879603392776101
17863,2016-11-15,2016-11-24,108.0,AAPL,Put,1.85,0.1948322705078125,107.110001,0.024640657084188913,0.2030016984645054,-0.008169427956692898
17871,2016-11-15,2016-11-24,116.0,AAPL,Put,8.98,0.3007882421875,107.110001,0.024640657084188913,0.3035793794697393,-0.0027911372822392866
17883,2016-11-15,2016-12-01,90.0,AAPL,Put,0.05,0.389654541015625,107.110001,0.04380561259411362,0.3934912330441884,-0.0038366920285634043
17890,2016-11-15,2016-12-01,103.0,AAPL,Put,0.65,0.2321854125976562,107.110001,0.04380561259411362,0.23954896321811342,-0.00736355062045721
17891,2016-11-15,2016-12-01,104.0,AAPL,Put,0.84,0.2258378198242187,107.110001,0.04380561259411362,0.23085165485099518,-0.005013835026776492
17892,2016-11-15,2016-12-01,105.0,AAPL,Put,1.07,0.2187578125,107.110001,0.04380561259411362,0.2207188703323491,-0.0019610578323490946
17893,2016-11-15,2016-12-01,106.0,AAPL,Put,1.4,0.2136309106445313,107.110001,0.04380561259411362,0.21510767612198928,-0.0014767654774579808
17894,2016-11-15,2016-12-01,107.0,AAPL,Put,1.78,0.2103350451660156,107.110001,0.04380561259411362,0.20654722880863213,0.0037878163573834556
17895,2016-11-15,2016-12-01,108.0,AAPL,Put,2.34,0.2070391796875,107.110001,0.04380561259411362,0.20883101627987438,-0.0017918365923743906
17902,2016-11-15,2016-12-01,115.0,AAPL,Put,8.05,0.229499892578125,107.110001,0.04380561259411362,0.23570655808725954,-0.00620666550913454
17917,2016-11-15,2016-12-08,90.0,AAPL,Put,0.08,0.3505924316406249,107.110001,0.06297056810403832,0.35280969001178253,-0.0022172583711576044
17921,2016-11-15,2016-12-08,100.0,AAPL,Put,0.48,0.252937158203125,107.110001,0.06297056810403832,0.25602968154999056,-0.00309252334686555
17923,2016-11-15,2016-12-08,102.0,AAPL,Put,0.75,0.2375564526367187,107.110001,0.06297056810403832,0.24211563686549292,-0.004559184228774216
17924,2016-11-15,2016-12-08,103.0,AAPL,Put,0.9,0.2309647216796875,107.110001,0.06297056810403832,0.23114635267120415,-0.00018163099151663475
17925,2016-11-15,2016-12-08,104.0,AAPL,Put,1.13,0.2241288525390625,107.110001,0.06297056810403832,0.22515133103297652,-0.0010224784939140141
17926,2016-11-15,2016-12-08,105.0,AAPL,Put,1.38,0.2194902270507813,107.110001,0.06297056810403832,0.216134931470152,0.0033552955806293028
17927,2016-11-15,2016-12-08,106.0,AAPL,Put,1.74,0.2153398779296875,107.110001,0.06297056810403832,0.2124795280542467,0.002860349875440815
17928,2016-11-15,2016-12-08,107.0,AAPL,Put,2.18,0.2116778051757812,107.110001,0.06297056810403832,0.2101019581459705,0.0015758470298107008
17929,2016-11-15,2016-12-08,108.0,AAPL,Put,2.65,0.2082598706054687,107.110001,0.06297056810403832,0.20395823688886688,0.004301633716601805
17946,2016-11-15,2016-12-15,70.0,AAPL,Put,0.01,0.5312546875,107.110001,0.08213552361396304,0.5306116115389168,0.0006430759610832615
17949,2016-11-15,2016-12-15,85.0,AAPL,Put,0.06,0.37305314453125,107.110001,0.08213552361396304,0.3779294819833021,-0.004876337452052126
17950,2016-11-15,2016-12-15,90.0,AAPL,Put,0.11,0.32813171875,107.110001,0.08213552361396304,0.3258775315043758,0.0022541872456242062
17951,2016-11-15,2016-12-15,95.0,AAPL,Put,0.28,0.2856516748046874,107.110001,0.08213552361396304,0.29104212830134296,-0.005390453496655567
17952,2016-11-15,2016-12-15,97.5,AAPL,Put,0.44,0.264655791015625,107.110001,0.08213552361396304,0.2726291266299095,-0.007973335614284538
17953,2016-11-15,2016-12-15,100.0,AAPL,Put,0.71,0.2473219799804687,107.110001,0.08213552361396304,0.2565942769433614,-0.009272296962892695
17954,2016-11-15,2016-12-15,105.0,AAPL,Put,1.8,0.2209550561523437,107.110001,0.08213552361396304,0.22632043233898097,-0.005365376186637266
17955,2016-11-15,2016-12-15,110.0,AAPL,Put,4.25,0.20313296875,107.110001,0.08213552361396304,0.20812666414713116,-0.004993695397131154
17956,2016-11-15,2016-12-15,115.0,AAPL,Put,8.2,0.213875048828125,107.110001,0.08213552361396304,0.20396589308802598,0.009909155740099013
17967,2016-11-15,2016-12-22,85.0,AAPL,Put,0.09,0.3632876171875,107.110001,0.10130047912388775,0.3617106901219822,0.0015769270655178191
17968,2016-11-15,2016-12-22,90.0,AAPL,Put,0.19,0.3183661914062499,107.110001,0.10130047912388775,0.3245876247092392,-0.006221433302989299
17970,2016-11-15,2016-12-22,98.5,AAPL,Put,0.65,0.2531812963867188,107.110001,0.10130047912388775,0.2557516023080107,-0.002570305921291871
17971,2016-11-15,2016-12-22,99.0,AAPL,Put,0.7,0.2500075,107.110001,0.10130047912388775,0.2515680106444061,-0.001560510644406099
17972,2016-11-15,2016-12-22,99.5,AAPL,Put,0.77,0.2473219799804687,107.110001,0.10130047912388775,0.2492583214916531,-0.0019363415111844084
17973,2016-11-15,2016-12-22,100.0,AAPL,Put,0.88,0.24414818359375,107.110001,0.10130047912388775,0.25071958567423375,-0.006571402080483735
17974,2016-11-15,2016-12-22,101.0,AAPL,Put,1.03,0.2387771435546875,107.110001,0.10130047912388775,0.24344638608454355,-0.004669242529856066
17975,2016-11-15,2016-12-22,102.0,AAPL,Put,1.23,0.2336502416992187,107.110001,0.10130047912388775,0.23843952243623884,-0.004789280737020146
17976,2016-11-15,2016-12-22,103.0,AAPL,Put,1.45,0.2290116162109375,107.110001,0.10130047912388775,0.2322528701188285,-0.003241253907891012
17978,2016-11-15,2016-12-22,105.0,AAPL,Put,1.98,0.2205888488769531,107.110001,0.10130047912388775,0.21810622602060997,0.002482622856343125
17979,2016-11-15,2016-12-22,106.0,AAPL,Put,2.37,0.2169267761230469,107.110001,0.10130047912388775,0.2155460672656782,0.0013807088573686843
17980,2016-11-15,2016-12-22,107.0,AAPL,Put,2.85,0.213875048828125,107.110001,0.10130047912388775,0.21574546080955864,-0.001870411981433645
17981,2016-11-15,2016-12-22,108.0,AAPL,Put,3.24,0.21289849609375,107.110001,0.10130047912388775,0.20530414803943225,0.0075943480543177455
17984,2016-11-15,2016-12-22,111.0,AAPL,Put,5.22,0.208015732421875,107.110001,0.10130047912388775,0.21028056937211753,-0.0022648369502425436
17985,2016-11-15,2016-12-22,112.0,AAPL,Put,5.98,0.20508607421875,107.110001,0.10130047912388775,0.21261626017803886,-0.007530185959288865
17995,2016-11-15,2016-12-29,98.0,AAPL,Put,0.73,0.2504957763671875,107.110001,0.12046543463381246,0.2539484627050124,-0.0034526863378249173
17996,2016-11-15,2016-12-29,98.5,AAPL,Put,0.77,0.2475661181640625,107.110001,0.12046543463381246,0.2487244216172267,-0.0011583034531642
17997,2016-11-15,2016-12-29,99.0,AAPL,Put,0.9,0.2439040454101563,107.110001,0.12046543463381246,0.2528411320963651,-0.008937086686208795
17999,2016-11-15,2016-12-29,100.0,AAPL,Put,1.0,0.239265419921875,107.110001,0.12046543463381246,0.24209912931837702,-0.0028337093965020155
18000,2016-11-15,2016-12-29,101.0,AAPL,Put,1.16,0.2349930017089844,107.110001,0.12046543463381246,0.23538409768662044,-0.00039109597763603565
18001,2016-11-15,2016-12-29,102.0,AAPL,Put,1.41,0.2307205834960938,107.110001,0.12046543463381246,0.23405923908285425,-0.0033386555867604417
18002,2016-11-15,2016-12-29,103.0,AAPL,Put,1.63,0.2253495434570312,107.110001,0.12046543463381246,0.2274019379547108,-0.002052394497679605
18003,2016-11-15,2016-12-29,104.0,AAPL,Put,1.95,0.2219316088867187,107.110001,0.12046543463381246,0.225669642604772,-0.003738033718053313
18004,2016-11-15,2016-12-29,105.0,AAPL,Put,2.18,0.2190019506835937,107.110001,0.12046543463381246,0.21448817111377233,0.00451377956982138
18005,2016-11-15,2016-12-29,106.0,AAPL,Put,2.56,0.2150957397460938,107.110001,0.12046543463381246,0.21101836791785994,0.004077371828233867
18006,2016-11-15,2016-12-29,107.0,AAPL,Put,3.11,0.2147295324707031,107.110001,0.12046543463381246,0.21575108978140728,-0.0010215573107041909
18007,2016-11-15,2016-12-29,108.0,AAPL,Put,3.45,0.2125322888183594,107.110001,0.12046543463381246,0.20286188671889344,0.009670402099465958
18009,2016-11-15,2016-12-29,110.0,AAPL,Put,4.74,0.2082598706054687,107.110001,0.12046543463381246,0.20818179655179941,7.807405366927478e-05
18018,2016-11-15,2017-01-19,25.0,AAPL,Put,0.02,1.2421912890625,107.110001,0.17796030116358658,1.2332212705950958,0.008970018467404195
18029,2016-11-15,2017-01-19,70.0,AAPL,Put,0.04,0.41211525390625,107.110001,0.17796030116358658,0.41891440785548273,-0.00679915394923275
18031,2016-11-15,2017-01-19,80.0,AAPL,Put,0.13,0.3515689843749999,107.110001,0.17796030116358658,0.35392264086112935,-0.0023536564861294518
18033,2016-11-15,2017-01-19,85.0,AAPL,Put,0.23,0.3154365332031249,107.110001,0.17796030116358658,0.321573193577934,-0.006136660374809089
18034,2016-11-15,2017-01-19,87.5,AAPL,Put,0.31,0.2983468603515624,107.110001,0.17796030116358658,0.3063078244304061,-0.007960964078843724
18035,2016-11-15,2017-01-19,90.0,AAPL,Put,0.38,0.2824778784179687,107.110001,0.17796030116358658,0.28459346220188403,-0.0021155837839153535
18036,2016-11-15,2017-01-19,92.5,AAPL,Put,0.57,0.2673413110351562,107.110001,0.17796030116358658,0.27671220253978485,-0.009370891504628664
18037,2016-11-15,2017-01-19,95.0,AAPL,Put,0.73,0.2551344018554688,107.110001,0.17796030116358658,0.2572603808221184,-0.0021259789666495665
18038,2016-11-15,2017-01-19,97.5,AAPL,Put,1.02,0.2429274926757812,107.110001,0.17796030116358658,0.24458774401864597,-0.0016602513428647658
18039,2016-11-15,2017-01-19,100.0,AAPL,Put,1.46,0.2326736889648438,107.110001,0.17796030116358658,0.23501922703872064,-0.0023455380738768294
18040,2016-11-15,2017-01-19,105.0,AAPL,Put,2.92,0.2160722924804687,107.110001,0.17796030116358658,0.22001332319632733,-0.003941030715858634
18041,2016-11-15,2017-01-19,110.0,AAPL,Put,5.3,0.2038653833007812,107.110001,0.17796030116358658,0.20483963824517654,-0.0009742549443953474
18042,2016-11-15,2017-01-19,115.0,AAPL,Put,8.8,0.198250205078125,107.110001,0.17796030116358658,0.19615401506598668,0.002096190012138316
18061,2016-11-15,2017-02-16,55.0,AAPL,Put,0.07,0.5585981640625001,107.110001,0.2546201232032854,0.5649025720049403,-0.006304407942440249
18062,2016-11-15,2017-02-16,60.0,AAPL,Put,0.03,0.4589897851562501,107.110001,0.2546201232032854,0.44953967597393873,0.009450109182311373
18066,2016-11-15,2017-02-16,80.0,AAPL,Put,0.29,0.3364324169921875,107.110001,0.2546201232032854,0.3414841753692608,-0.005051758377073279
