,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference,Var
5340,2017-02-17,2017-04-21,180.0,BIDU,Call,10.6,0.24996999999999997,185.169998,0.17248459958932238,0.2529243352387096,-0.0029543352387096378,0.011818759205943266
5343,2017-02-17,2017-04-21,195.0,BIDU,Call,4.24,0.2674,185.169998,0.17248459958932238,0.2599987027744648,0.0074012972255352305,0.02767874803865082
5344,2017-02-17,2017-04-21,200.0,BIDU,Call,3.08,0.26904,185.169998,0.17248459958932238,0.2656999328002691,0.0033400671997309006,0.012414760629389312
5347,2017-02-17,2017-04-21,180.0,BIDU,Put,6.0,0.27571999999999997,185.169998,0.17248459958932238,0.27780338881172983,-0.0020833888117298693,0.0075561758730954215
5359,2017-02-17,2017-06-16,170.0,BIDU,Put,6.3,0.31774,185.169998,0.3258042436687201,0.3109174436621602,0.006822556337839847,0.021472135512808733
5360,2017-02-17,2017-06-16,175.0,BIDU,Put,7.88,0.29964,185.169998,0.3258042436687201,0.3034079834066412,-0.0037679834066411955,0.01257503473048056
5361,2017-02-17,2017-06-16,180.0,BIDU,Put,9.61,0.29879,185.169998,0.3258042436687201,0.2927408577612566,0.006049142238743421,0.02024546416795549
5372,2017-02-17,2017-09-15,200.0,BIDU,Call,10.31,0.27438,185.169998,0.5749486652977412,0.28373198370918656,-0.009351983709186551,0.03408405754496155
5391,2017-02-17,2018-01-19,190.0,BIDU,Put,23.35,0.30791,185.169998,0.919917864476386,0.2986488245891831,0.009261175410816891,0.03007754022544539
5411,2017-02-17,2017-03-17,85.0,BCPC,Put,3.4,0.30868,83.870003,0.07665982203969883,0.30223121602340175,0.00644878397659826,0.020891486253071984
5432,2017-02-17,2017-06-16,10.0,BOCH,Put,0.45,0.30684,10.6,0.3258042436687201,0.3061466797837569,0.0006933202162430763,0.0022595496553352765
5474,2017-02-17,2018-01-19,5.0,BV,Call,0.7,0.47502,4.65,0.919917864476386,0.46750534143167344,0.00751465856832656,0.015819667736782787
5499,2017-02-17,2017-02-24,43.0,BBBY,Call,0.1,0.28397,41.139998999999996,0.019164955509924708,0.2769823739504416,0.006987626049558382,0.024606916398064522
5501,2017-02-17,2017-02-24,44.5,BBBY,Call,0.33,0.60242,41.139998999999996,0.019164955509924708,0.6007604368476739,0.0016595631523260712,0.0027548274498291414
5504,2017-02-17,2017-02-24,38.0,BBBY,Put,0.23,0.54447,41.139998999999996,0.019164955509924708,0.5496959778319239,-0.005225977831923911,0.009598284261619393
5525,2017-02-17,2017-03-03,43.5,BBBY,Call,0.17,0.26306,41.139998999999996,0.038329911019849415,0.270706629174225,-0.007646629174224984,0.02906800415960231
5532,2017-02-17,2017-03-10,40.5,BBBY,Call,0.91,0.12799000000000002,41.139998999999996,0.057494866529774126,0.13334732603892965,-0.005357326038929633,0.0418573797869336
5539,2017-02-17,2017-03-10,44.0,BBBY,Call,0.16,0.24447,41.139998999999996,0.057494866529774126,0.24566934749029032,-0.0011993474902903256,0.004905908660736801
5549,2017-02-17,2017-03-24,42.5,BBBY,Call,0.41,0.1839,41.139998999999996,0.09582477754962354,0.18023602659096905,0.003663973409030963,0.019923727074665377
5553,2017-02-17,2017-03-03,37.5,BBBY,Put,0.26,0.45286000000000004,41.139998999999996,0.038329911019849415,0.45009895452851134,0.002761045471488699,0.0060969073698023644
5556,2017-02-17,2017-03-03,39.0,BBBY,Put,0.21,0.28121999999999997,41.139998999999996,0.038329911019849415,0.28980429810908237,-0.0085842981090824,0.03052520485414409
5579,2017-02-17,2017-03-24,39.0,BBBY,Put,0.54,0.27107,41.139998999999996,0.09582477754962354,0.27391783602102504,-0.002847836021025063,0.010505906301047934
5599,2017-02-17,2017-08-18,40.0,BBBY,Put,2.7,0.28841,41.139998999999996,0.49828884325804246,0.28818824089557304,0.00022175910442695512,0.0007689022725528072
5608,2017-02-17,2018-01-19,42.5,BBBY,Put,5.9,0.3306,41.139998999999996,0.919917864476386,0.33324257923285117,-0.002642579232851161,0.007993282616004722
5609,2017-02-17,2018-01-19,45.0,BBBY,Put,7.0,0.30996999999999997,41.139998999999996,0.919917864476386,0.3029769693193791,0.006993030680620849,0.02256034674523615
5621,2017-02-17,2017-06-16,30.0,BELFB,Put,2.6,0.37258,29.9,0.3258042436687201,0.37851057270848626,-0.005930572708486237,0.01591758201858993
5666,2017-02-17,2017-09-15,6.0,BCRX,Put,2.12,1.31231,6.56,0.5749486652977412,1.3174931432145596,-0.0051831432145594825,0.003949633253240075
5673,2017-02-17,2017-09-15,2.0,BDSI,Put,0.62,0.98398,1.88,0.5749486652977412,0.9797520914951459,0.004227908504854105,0.004296742316768741
5695,2017-02-17,2017-02-24,262.5,BIIB,Put,1.43,0.5974,288.940002,0.019164955509924708,0.6036812650114047,-0.006281265011404691,0.01051433714664327
5700,2017-02-17,2017-02-24,275.0,BIIB,Put,0.8,0.32039,288.940002,0.019164955509924708,0.3168528048845568,0.0035371951154432035,0.011040279395247054
5703,2017-02-17,2017-02-24,282.5,BIIB,Put,2.2,0.29543,288.940002,0.019164955509924708,0.30103503783711755,-0.005605037837117521,0.018972473469578314
5724,2017-02-17,2017-03-03,300.0,BIIB,Call,3.3,0.33762,288.940002,0.038329911019849415,0.32891299138561136,0.008707008614388612,0.025789374487259677
5726,2017-02-17,2017-03-03,310.0,BIIB,Call,2.07,0.3841,288.940002,0.038329911019849415,0.38040222718462274,0.0036977728153772538,0.009627109646907717
5736,2017-02-17,2017-03-10,305.0,BIIB,Call,3.1,0.30828,288.940002,0.057494866529774126,0.31338858439097217,-0.005108584390972171,0.016571248186623106
5768,2017-02-17,2017-03-03,280.0,BIIB,Put,3.74,0.34008,288.940002,0.038329911019849415,0.3323451683632919,0.007734831636708073,0.02274415324837707
5786,2017-02-17,2017-03-17,280.0,BIIB,Put,6.24,0.33043,288.940002,0.07665982203969883,0.32249357906060044,0.007936420939399558,0.024018463636472347
5787,2017-02-17,2017-03-17,285.0,BIIB,Put,8.6,0.33625,288.940002,0.07665982203969883,0.3314559604060244,0.004794039593975619,0.014257366822232323
5795,2017-02-17,2017-03-24,290.0,BIIB,Put,12.32,0.33883,288.940002,0.09582477754962354,0.33181739139216165,0.0070126086078383665,0.020696539880879397
5834,2017-02-17,2017-07-21,290.0,BIIB,Put,24.5,0.32405,288.940002,0.4216290212183436,0.32466618440932576,-0.0006161844093257596,0.0019015102895409955
5853,2017-02-17,2018-01-19,280.0,BIIB,Put,31.5,0.337,288.940002,0.919917864476386,0.3365119752730061,0.00048802472699394084,0.0014481445904864713
5856,2017-02-17,2018-01-19,295.0,BIIB,Put,41.7,0.34689000000000003,288.940002,0.919917864476386,0.35431994314404885,-0.007429943144048823,0.021418729695433198
5890,2017-02-17,2017-07-21,85.0,BMRN,Put,6.23,0.37155,89.870003,0.4216290212183436,0.3774852234333211,-0.005935223433321091,0.015974225362188375
5901,2017-02-17,2019-01-18,95.0,BMRN,Call,15.15,0.34513,89.870003,1.9164955509924708,0.3413852278237223,0.0037447721762776665,0.010850323577427828
5927,2017-02-17,2017-05-19,27.0,BEAT,Call,1.54,0.46418000000000004,24.950001,0.24914442162902123,0.4685963855442754,-0.00441638554427537,0.009514381369889632
5929,2017-02-17,2017-05-19,24.0,BEAT,Put,1.65,0.44005,24.950001,0.24914442162902123,0.432810230279134,0.007239769720865985,0.01645215253008973
5932,2017-02-17,2017-05-19,27.0,BEAT,Put,3.54,0.46466999999999997,24.950001,0.24914442162902123,0.4652198412003977,-0.0005498412003977493,0.0011832939514015309
5934,2017-02-17,2017-08-18,24.0,BEAT,Call,3.1,0.38201999999999997,24.950001,0.49828884325804246,0.3735235131009932,0.008496486899006783,0.02224094785353328
5938,2017-02-17,2017-08-18,24.0,BEAT,Put,2.65,0.45874,24.950001,0.49828884325804246,0.4565578296880857,0.0021821703119142555,0.004756878214052089
5942,2017-02-17,2017-03-17,40.0,BJRI,Call,0.7,0.39899999999999997,37.299999,0.07665982203969883,0.4031255220954011,-0.004125522095401124,0.010339654374438909
5949,2017-02-17,2017-07-21,40.0,BJRI,Call,1.86,0.29568,37.299999,0.4216290212183436,0.29929489643846185,-0.0036148964384618565,0.012225704946096646
5963,2017-02-17,2017-03-17,75.0,BLKB,Call,0.85,0.19138,73.43,0.07665982203969883,0.18255666155056519,0.008823338449434809,0.046103764496994507
5968,2017-02-17,2017-06-16,70.0,BLKB,Put,4.2,0.35023000000000004,73.43,0.3258042436687201,0.35616315625758393,-0.005933156257583894,0.016940742533717537
5980,2017-02-17,2017-03-17,7.0,BBRY,Call,0.55,0.27446,7.49,0.07665982203969883,0.2774799731895952,-0.0030199731895952375,0.011003327222893091
5983,2017-02-17,2017-03-24,7.5,BBRY,Call,0.23,0.24975999999999998,7.49,0.09582477754962354,0.25205948364522546,-0.002299483645225475,0.00920677308306164
5984,2017-02-17,2017-03-24,8.0,BBRY,Call,0.08,0.26347,7.49,0.09582477754962354,0.269784347242889,-0.00631434724288904,0.023966095733438497
5997,2017-02-17,2017-04-21,8.0,BBRY,Call,0.21,0.32142,7.49,0.17248459958932238,0.3229722807273326,-0.0015522807273326,0.0048294466036108525
6006,2017-02-17,2017-06-16,7.0,BBRY,Put,0.33,0.33825,7.49,0.3258042436687201,0.33083765514497454,0.0074123448550254545,0.02191380592764362
6008,2017-02-17,2017-09-15,7.0,BBRY,Call,0.91,0.27681999999999995,7.49,0.5749486652977412,0.28485403869476034,-0.008034038694760381,0.029022609257858475
6011,2017-02-17,2017-09-15,8.0,BBRY,Put,1.01,0.32661,7.49,0.5749486652977412,0.3176891222324397,0.008920877767560287,0.027313547556903604
6021,2017-02-17,2017-09-15,35.0,HAWK,Put,3.26,0.35074,36.0,0.5749486652977412,0.354031981588728,-0.00329198158872801,0.009385817382471375
6029,2017-02-17,2017-03-17,20.0,BLMN,Call,0.11,0.22030999999999998,18.860001,0.07665982203969883,0.22234054367134837,-0.0020305436713483893,0.0092167567125795
6050,2017-02-17,2017-06-16,25.0,BUFF,Put,1.95,0.33141,24.85,0.3258042436687201,0.3346301647729964,-0.0032201647729964145,0.009716558863632404
6052,2017-02-17,2017-05-19,20.0,BHBK,Call,0.3,0.19014,18.9,0.24914442162902123,0.18410500433985924,0.006034995660140763,0.03173974787073085
6054,2017-02-17,2017-08-18,17.5,BHBK,Put,0.5,0.20833000000000002,18.9,0.49828884325804246,0.2094148887658877,-0.0010848887658876927,0.005207549397051277
6059,2017-02-17,2017-03-17,80.0,BLUE,Call,4.1,0.62095,77.099998,0.07665982203969883,0.6249732906768258,-0.00402329067682583,0.006479250626984186
6062,2017-02-17,2017-03-17,80.0,BLUE,Put,7.2,0.6523899999999999,77.099998,0.07665982203969883,0.6522478223380188,0.00014217766198110215,0.00021793353972486117
6067,2017-02-17,2017-05-19,75.0,BLUE,Put,8.9,0.6683,77.099998,0.24914442162902123,0.6610160196827848,0.007283980317215222,0.01089926727100886
6082,2017-02-17,2018-01-19,80.0,BLUE,Put,20.0,0.63372,77.099998,0.919917864476386,0.6335050582410265,0.00021494175897340817,0.0003391746496455977
6090,2017-02-17,2017-03-17,35.0,BPMC,Call,3.2,0.7557699999999999,35.509997999999996,0.07665982203969883,0.7541526940709872,0.001617305929012769,0.002139944598241223
6100,2017-02-17,2017-04-21,35.0,BNCN,Call,2.4,0.24996999999999997,36.549999,0.17248459958932238,0.24951092613220413,0.0004590738677958395,0.0018365158530857285
6158,2017-02-17,2017-07-21,17.5,BPFH,Call,1.15,0.31681,17.0,0.4216290212183436,0.30724766225050154,0.00956233774949844,0.030183194184206435
6165,2017-02-17,2017-09-15,25.0,EPAY,Put,2.65,0.39357,25.549999,0.5749486652977412,0.3878609393735588,0.005709060626441165,0.014505832828826296
6171,2017-02-17,2017-07-21,7.5,BCOV,Put,0.85,0.55896,8.05,0.4216290212183436,0.5549264391444804,0.004033560855519647,0.007216188735365047
6191,2017-02-17,2017-02-24,195.0,AVGO,Put,0.13,0.3162,210.41000400000001,0.019164955509924708,0.3090218313328704,0.007178168667129559,0.022701355683521694
6204,2017-02-17,2017-03-03,200.0,AVGO,Call,11.8,0.31332,210.41000400000001,0.038329911019849415,0.3060943645571881,0.007225635442811906,0.023061519988548152
6208,2017-02-17,2017-03-03,210.0,AVGO,Call,5.72,0.32526,210.41000400000001,0.038329911019849415,0.334597829510673,-0.009337829510673024,0.028708816056917615
6218,2017-02-17,2017-03-10,200.0,AVGO,Call,12.3,0.28781,210.41000400000001,0.057494866529774126,0.283928963948985,0.00388103605101503,0.01348471578824582
6223,2017-02-17,2017-03-10,212.5,AVGO,Call,5.1,0.29779,210.41000400000001,0.057494866529774126,0.299726019359225,-0.0019360193592249941,0.006501290705614675
6225,2017-02-17,2017-03-10,217.5,AVGO,Call,3.2,0.29003,210.41000400000001,0.057494866529774126,0.29712405756499966,-0.007094057564999645,0.02445973714788003
6226,2017-02-17,2017-03-10,220.0,AVGO,Call,2.4,0.28308,210.41000400000001,0.057494866529774126,0.29150804998710894,-0.008428049987108943,0.02977267905577555
6228,2017-02-17,2017-03-10,225.0,AVGO,Call,1.15,0.26449,210.41000400000001,0.057494866529774126,0.2736394748801549,-0.009149474880154884,0.03459289530853674
6230,2017-02-17,2017-03-10,230.0,AVGO,Call,0.8,0.29031999999999997,210.41000400000001,0.057494866529774126,0.29713484145306845,-0.0068148414530684875,0.02347355143658201
6234,2017-02-17,2017-03-17,210.0,AVGO,Call,6.58,0.26991,210.41000400000001,0.07665982203969883,0.27281758790699295,-0.00290758790699297,0.010772434911611168
6236,2017-02-17,2017-03-17,230.0,AVGO,Call,0.95,0.27007,210.41000400000001,0.07665982203969883,0.27004958895447106,2.041104552891193e-05,7.557687091832462e-05
6239,2017-02-17,2017-03-24,207.5,AVGO,Call,7.06,0.21871999999999997,210.41000400000001,0.09582477754962354,0.21024266051221652,0.008477339487783453,0.03875886744597409
6240,2017-02-17,2017-03-24,210.0,AVGO,Call,6.2,0.22335,210.41000400000001,0.09582477754962354,0.22896966755970904,-0.005619667559709052,0.025160812893257452
6246,2017-02-17,2017-03-24,225.0,AVGO,Call,1.89,0.25322,210.41000400000001,0.09582477754962354,0.2539100007836585,-0.0006900007836584954,0.002724906340962386
6249,2017-02-17,2017-03-03,192.5,AVGO,Put,0.75,0.3713,210.41000400000001,0.038329911019849415,0.3676490275026414,0.003650972497358629,0.009832945050790812
6250,2017-02-17,2017-03-03,195.0,AVGO,Put,1.15,0.36814,210.41000400000001,0.038329911019849415,0.3749977189668774,-0.006857718966877369,0.018628019141841062
6251,2017-02-17,2017-03-03,197.5,AVGO,Put,1.85,0.38944,210.41000400000001,0.038329911019849415,0.39728228952042677,-0.00784228952042676,0.02013734983675729
6252,2017-02-17,2017-03-03,200.0,AVGO,Put,2.1,0.3641,210.41000400000001,0.038329911019849415,0.36911619138684365,-0.005016191386843671,0.013776960688941697
6269,2017-02-17,2017-03-17,190.0,AVGO,Put,1.2,0.32453000000000004,210.41000400000001,0.07665982203969883,0.32986878221496907,-0.005338782214969029,0.016450812605826974
6272,2017-02-17,2017-03-17,210.0,AVGO,Put,7.31,0.32145,210.41000400000001,0.07665982203969883,0.32545865683015296,-0.004008656830152946,0.012470545435224594
6298,2017-02-17,2017-06-16,190.0,AVGO,Put,6.2,0.31251,210.41000400000001,0.3258042436687201,0.3129210183375088,-0.0004110183375087839,0.0013152165930971295
6300,2017-02-17,2017-06-16,200.0,AVGO,Put,9.59,0.29830999999999996,210.41000400000001,0.3258042436687201,0.3072071104231839,-0.008897110423183918,0.029825049187703796
6302,2017-02-17,2017-06-16,220.0,AVGO,Put,19.6,0.29816,210.41000400000001,0.3258042436687201,0.29693152140000756,0.001228478599992422,0.004120199221868869
6308,2017-02-17,2017-07-21,220.0,AVGO,Call,10.1,0.24996999999999997,210.41000400000001,0.4216290212183436,0.2553065435832879,-0.005336543583287945,0.02134873618149356
6312,2017-02-17,2017-07-21,200.0,AVGO,Put,12.25,0.31332,210.41000400000001,0.4216290212183436,0.3231219161504386,-0.009801916150438628,0.03128404235426602
6313,2017-02-17,2017-07-21,210.0,AVGO,Put,15.5,0.28555,210.41000400000001,0.4216290212183436,0.2931606958070277,-0.007610695807027668,0.02665276066197747
6317,2017-02-17,2018-01-19,195.0,AVGO,Call,28.8,0.24996999999999997,210.41000400000001,0.919917864476386,0.25372143701197675,-0.003751437011976777,0.015007548953781563
6383,2017-02-17,2017-07-21,22.5,BRKS,Call,1.15,0.28069,21.41,0.4216290212183436,0.28528507303328793,-0.004595073033287933,0.016370633201353568
6393,2017-02-17,2017-03-17,150.0,BWLD,Call,10.5,0.26521,159.050003,0.07665982203969883,0.26821193428739803,-0.0030019342873980337,0.01131908407449958
6395,2017-02-17,2017-03-17,160.0,BWLD,Call,3.67,0.23414000000000001,159.050003,0.07665982203969883,0.23271094005957668,0.0014290599404233328,0.006103442130449017
6399,2017-02-17,2017-03-17,150.0,BWLD,Put,1.2,0.24606999999999998,159.050003,0.07665982203969883,0.25242622939398235,-0.0063562293939823655,0.02583098059081711
6432,2017-02-17,2018-01-19,170.0,BWLD,Call,12.5,0.28121999999999997,159.050003,0.919917864476386,0.2732398841676926,0.007980115832307344,0.028376772037221196
6433,2017-02-17,2018-01-19,145.0,BWLD,Put,13.8,0.35023000000000004,159.050003,0.919917864476386,0.35194486936815256,-0.0017148693681525162,0.004896409125867333
6437,2017-02-17,2018-01-19,165.0,BWLD,Put,22.7,0.33081,159.050003,0.919917864476386,0.32463067844942234,0.006179321550577654,0.018679367463431136
6455,2017-02-17,2018-01-19,12.0,BLDR,Put,1.95,0.48383000000000004,12.51,0.919917864476386,0.4789950064877226,0.004834993512277452,0.009993166013429205
6495,2017-02-17,2018-01-19,72.5,CHRW,Put,4.7,0.26600999999999997,79.059998,0.919917864476386,0.26558176072854667,0.0004282392714533012,0.0016098615520217332
6496,2017-02-17,2018-01-19,75.0,CHRW,Put,5.8,0.26666999999999996,79.059998,0.919917864476386,0.2661985859876121,0.00047141401238787184,0.0017677804491989047
6510,2017-02-17,2017-03-17,30.0,CA,Put,0.15,0.23326999999999998,32.09,0.07665982203969883,0.23227078794678607,0.0009992120532139048,0.004283500035212007
6512,2017-02-17,2017-03-17,32.0,CA,Put,0.5,0.16149000000000002,32.09,0.07665982203969883,0.1553187074015311,0.006171292598468936,0.03821470430657586
6518,2017-02-17,2017-05-19,32.0,CA,Call,1.1,0.15574000000000002,32.09,0.24914442162902123,0.16215218850112062,-0.006412188501120603,0.041172393098244525
6525,2017-02-17,2017-05-19,32.0,CA,Put,1.36,0.22923000000000002,32.09,0.24914442162902123,0.2234100525715557,0.0058199474284443276,0.02538911760434641
6526,2017-02-17,2017-05-19,33.0,CA,Put,2.05,0.24334,32.09,0.24914442162902123,0.24375160561904968,-0.00041160561904968196,0.0016914835992836441
6532,2017-02-17,2017-08-18,34.0,CA,Call,0.76,0.15913,32.09,0.49828884325804246,0.16144131861261649,-0.002311318612616492,0.014524719491085854
6559,2017-02-17,2017-03-17,30.0,CDNS,Call,0.65,0.1686,30.200001,0.07665982203969883,0.16175410055959272,0.006845899440407283,0.040604385767540226
6564,2017-02-17,2017-03-17,30.0,CDNS,Put,0.5,0.18907000000000002,30.200001,0.07665982203969883,0.1804651933310358,0.00860480666896421,0.045511221605565186
6570,2017-02-17,2017-05-19,28.0,CDNS,Put,0.97,0.31817,30.200001,0.24914442162902123,0.32512583497324304,-0.006955834973243036,0.021862007647619308
6571,2017-02-17,2017-05-19,29.0,CDNS,Put,1.05,0.27059,30.200001,0.24914442162902123,0.2705541286340884,3.587136591159945e-05,0.00013256722684356205
6575,2017-02-17,2017-08-18,29.0,CDNS,Call,2.45,0.20888,30.200001,0.49828884325804246,0.20927070098039102,-0.0003907009803910122,0.0018704566276858108
6594,2017-02-17,2017-02-24,9.0,CZR,Put,0.11,0.38255,9.2,0.019164955509924708,0.3863329427467252,-0.003782942746725193,0.009888753749118268
6599,2017-02-17,2017-03-17,9.0,CZR,Call,0.5,0.39241,9.2,0.07665982203969883,0.38813193288880043,0.004278067111199546,0.01090203387069531
6604,2017-02-17,2017-03-17,9.0,CZR,Put,0.3,0.38443,9.2,0.07665982203969883,0.39164367236912295,-0.007213672369122959,0.018764592693397912
6637,2017-02-17,2017-06-16,15.0,CAMP,Put,1.15,0.39642,15.49,0.3258042436687201,0.4022531582876109,-0.0058331582876108845,0.014714591311263016
6649,2017-02-17,2017-03-17,10.0,CALA,Call,0.9,1.18692,9.2,0.07665982203969883,1.1928671349987492,-0.005947134998749215,0.005010560946609051
6661,2017-02-17,2017-02-24,40.5,CALM,Call,0.25,0.41052,38.650002,0.019164955509924708,0.4038496876066165,0.006670312393383504,0.01624844683178287
